run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
4hop1__88342_49853_128008_54974,2,memory,refine_query,"What is the event after which the MLB MVP is awarded, and which team has won the most titles from that event?",What is the longest home run hit in the league where the team with the most titles from the event after which the MLB MVP is awarded plays?,about 575 feet,"[""4hop1__88342_49853_128008_54974::p0"", ""4hop1__88342_49853_128008_54974::p1"", ""4hop1__88342_49853_128008_54974::p13"", ""4hop1__88342_49853_128008_54974::p9""]","[""4hop1__88342_49853_128008_92225::p7"", ""4hop1__88342_49853_128008_87812::p18"", ""4hop1__88342_49853_128008_86588::p19"", ""2hop__496792_392646::p15"", ""4hop1__88342_49853_128008_54974::p9""]","[""4hop1__88342_49853_128008_54974::p9""]","[""4hop1__88342_49853_128008_54974::p9""]",[],"[""4hop1__88342_49853_128008_54974::p9""]",15,3,"[""4hop1__88342_49853_128008_54974::p1""]","[""4hop1__88342_49853_128008_54974::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_49853_128008_87812,2,memory,abstain,Which team has the most titles from the event after which they give out the MLB MVP award?,When is the opening day of the league of the team with the most titles from the event after which they give out the MLB MVP award?,"Thursday, March 29","[""4hop1__88342_49853_128008_87812::p10"", ""4hop1__88342_49853_128008_87812::p14"", ""4hop1__88342_49853_128008_87812::p15"", ""4hop1__88342_49853_128008_87812::p19""]","[""3hop2__93066_88342_90766::p4"", ""4hop1__88342_49853_128008_87812::p18"", ""4hop1__88342_49853_128008_86588::p19"", ""4hop3__316459_41402_599212_13584::p6"", ""4hop1__88342_49853_128008_87812::p16""]",[],[],[],[],35,13,"[""4hop1__88342_49853_128008_87812::p10""]","[""4hop1__88342_49853_128008_87812::p10"", ""4hop1__88342_49853_128008_87812::p19""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_49853_128008_92225,2,memory,refine_query,What is the name of the league that gives out MVP awards and which team has the most titles from that competition?,When is opening day of the season of the league that the team that has the most titles from the competition they gave out MVP awards after?,"March 29, 2018","[""4hop1__88342_49853_128008_92225::p11"", ""4hop1__88342_49853_128008_92225::p17"", ""4hop1__88342_49853_128008_92225::p4"", ""4hop1__88342_49853_128008_92225::p6""]","[""4hop1__88342_49853_128008_89859::p8"", ""4hop3__316459_41402_157761_13584::p0"", ""4hop3__316459_41402_145282_13584::p13"", ""4hop1__88342_49853_128008_92225::p13"", ""4hop1__88342_49853_128008_92225::p8""]",[],[],[],[],41,31,"[""4hop1__88342_49853_128008_92225::p4""]","[""4hop1__88342_49853_128008_92225::p17"", ""4hop1__88342_49853_128008_92225::p4""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_49853_128008_92225,3,memory,abstain,What is the opening day of the La Liga season?,When is opening day of the season of the league that the team that has the most titles from the competition they gave out MVP awards after?,"March 29, 2018","[""4hop1__88342_49853_128008_92225::p11"", ""4hop1__88342_49853_128008_92225::p17"", ""4hop1__88342_49853_128008_92225::p4"", ""4hop1__88342_49853_128008_92225::p6""]","[""4hop1__88342_49853_128008_92225::p8"", ""4hop1__88342_49853_128008_92225::p13"", ""4hop1__88342_49853_128008_89859::p2"", ""4hop3__316459_41402_599212_13584::p2"", ""4hop3__316459_41402_157761_13584::p0""]",[],[],[],[],15,31,"[""4hop1__88342_49853_128008_92225::p17""]","[""4hop1__88342_49853_128008_92225::p17"", ""4hop1__88342_49853_128008_92225::p4""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_75218_128008_46748,2,memory,abstain,What is the criteria for the MLB MVP award and is it tied to a team's number of games played?,The MLB MVP award is given out after a competition where a team has played the most games. What is the longest win streak in the history of league that team plays for?,26,"[""4hop1__88342_75218_128008_46748::p1"", ""4hop1__88342_75218_128008_46748::p14"", ""4hop1__88342_75218_128008_46748::p2"", ""4hop1__88342_75218_128008_46748::p6""]","[""4hop1__88342_49853_128008_86588::p12"", ""4hop1__88342_49853_128008_54974::p1"", ""3hop2__93066_88342_90766::p5"", ""2hop__42027_42004::p8"", ""4hop1__88342_75218_128008_46748::p14""]","[""4hop1__88342_75218_128008_46748::p14""]","[""4hop1__88342_75218_128008_46748::p14""]",[],"[""4hop1__88342_75218_128008_46748::p14""]",3,2,"[""4hop1__88342_75218_128008_46748::p6""]","[""4hop1__88342_75218_128008_46748::p14"", ""4hop1__88342_75218_128008_46748::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_75218_128008_46894,3,memory,abstain,"Which team had the most games in the series after which the MLB MVP is awarded, and which league did they play in?",Who had the lowest batting average in the league where the team with the most games in the series after which the MLB MVP is awarded played?,Bill Bergen,"[""4hop1__88342_75218_128008_46894::p1"", ""4hop1__88342_75218_128008_46894::p11"", ""4hop1__88342_75218_128008_46894::p17"", ""4hop1__88342_75218_128008_46894::p9""]","[""3hop2__93066_88342_90766::p4"", ""3hop1__617062_127905_80487::p16"", ""3hop1__617062_127905_54974::p1"", ""4hop1__88342_49853_128008_87812::p2"", ""4hop1__88342_75218_128008_46894::p9""]","[""4hop1__88342_75218_128008_46894::p9""]","[""4hop1__88342_75218_128008_46894::p17"", ""4hop1__88342_75218_128008_46894::p9""]",[],"[""4hop1__88342_75218_128008_46894::p17"", ""4hop1__88342_75218_128008_46894::p9""]",23,21,"[""4hop1__88342_75218_128008_46894::p1"", ""4hop1__88342_75218_128008_46894::p17""]","[""4hop1__88342_75218_128008_46894::p1"", ""4hop1__88342_75218_128008_46894::p17"", ""4hop1__88342_75218_128008_46894::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__88342_75218_128008_87812,2,memory,abstain,Which team has the most games in the series after which the MLB MVP is awarded?,When is the opening day of the league in which the team with the most games in the series after which the MLB MVP is awarded plays?,"Thursday, March 29","[""4hop1__88342_75218_128008_87812::p16"", ""4hop1__88342_75218_128008_87812::p18"", ""4hop1__88342_75218_128008_87812::p19"", ""4hop1__88342_75218_128008_87812::p3""]","[""3hop2__93066_88342_90766::p4"", ""4hop1__88342_75218_128008_46894::p17"", ""4hop1__88342_75218_128008_46748::p2"", ""4hop1__88342_49853_128008_87812::p14"", ""4hop1__88342_49853_128008_86588::p8""]",[],[],[],[],2,1,"[""4hop1__88342_75218_128008_87812::p18""]","[""4hop1__88342_75218_128008_87812::p16"", ""4hop1__88342_75218_128008_87812::p19"", ""4hop1__88342_75218_128008_87812::p3""]","[""unclassified""]"
4hop1__94201_642284_131926_87157,3,memory,abstain,What is the direction of the Mississippi River's flow near Minneapolis?,What is the direction of the flow of the river near the city where the designer of Southeast Library died?,rises in northern Minnesota and meanders slowly southwards,"[""4hop1__94201_642284_131926_87157::p1"", ""4hop1__94201_642284_131926_87157::p14"", ""4hop1__94201_642284_131926_87157::p16"", ""4hop1__94201_642284_131926_87157::p18""]","[""4hop1__860115_798482_131926_13165::p16"", ""4hop1__525129_315334_131926_90707::p1"", ""3hop1__635099_131926_89261::p5"", ""4hop1__94201_642284_131926_87157::p1"", ""4hop1__94201_642284_131926_13165::p4""]","[""4hop1__94201_642284_131926_87157::p1""]","[""4hop1__94201_642284_131926_87157::p1"", ""4hop1__94201_642284_131926_87157::p16""]",[],"[""4hop1__94201_642284_131926_87157::p1"", ""4hop1__94201_642284_131926_87157::p16""]",1,1,"[""4hop1__94201_642284_131926_87157::p14"", ""4hop1__94201_642284_131926_87157::p16"", ""4hop1__94201_642284_131926_87157::p18""]","[""4hop1__94201_642284_131926_87157::p1"", ""4hop1__94201_642284_131926_87157::p14"", ""4hop1__94201_642284_131926_87157::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__103790_14670_8987_8974,2,memory,abstain,What is the name of the only communist country that had an embassy in Togo?,Ivo Werner is from Country A that invaded Country B because their military branch that Air Defense Artillery is part of was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,"[""4hop2__103790_14670_8987_8974::p11"", ""4hop2__103790_14670_8987_8974::p12"", ""4hop2__103790_14670_8987_8974::p14"", ""4hop2__103790_14670_8987_8974::p7""]","[""4hop2__5206_39078_8987_8974::p14"", ""4hop1__443274_17130_70784_79935::p3"", ""4hop1__105688_17130_70784_79935::p17"", ""4hop2__5206_39078_8987_8974::p6"", ""4hop2__103790_14670_8987_8974::p7""]","[""4hop2__103790_14670_8987_8974::p7""]","[""4hop2__103790_14670_8987_8974::p7""]",[],"[""4hop2__103790_14670_8987_8974::p7""]",7,1,"[""4hop2__103790_14670_8987_8974::p11""]","[""4hop2__103790_14670_8987_8974::p11"", ""4hop2__103790_14670_8987_8974::p12"", ""4hop2__103790_14670_8987_8974::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__161324_14670_8987_8529,3,memory,abstain,"Which country's military branch is equivalent to the US Air Defense Artillery, and was it unprepared for the Nazi invasion?","A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country occupied by the Nazi's. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1943–1992,"[""4hop2__161324_14670_8987_8529::p0"", ""4hop2__161324_14670_8987_8529::p10"", ""4hop2__161324_14670_8987_8529::p12"", ""4hop2__161324_14670_8987_8529::p8""]","[""3hop1__662413_42197_18397::p2"", ""3hop1__9285_5188_6375::p1"", ""4hop2__161324_14670_8987_8529::p19"", ""4hop2__161324_14670_8987_8529::p12"", ""4hop2__161324_14670_8987_8529::p10""]","[""4hop2__161324_14670_8987_8529::p10"", ""4hop2__161324_14670_8987_8529::p12""]","[""4hop2__161324_14670_8987_8529::p10"", ""4hop2__161324_14670_8987_8529::p12""]",[],"[""4hop2__161324_14670_8987_8529::p10"", ""4hop2__161324_14670_8987_8529::p12""]",3,1,"[""4hop2__161324_14670_8987_8529::p12""]","[""4hop2__161324_14670_8987_8529::p0"", ""4hop2__161324_14670_8987_8529::p10"", ""4hop2__161324_14670_8987_8529::p12""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop2__161602_426860_88460_20988,2,memory,abstain,What country hosted the tournament?,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,one of the world's longest-running ongoing civil wars.,"[""4hop2__161602_426860_88460_20988::p14"", ""4hop2__161602_426860_88460_20988::p16"", ""4hop2__161602_426860_88460_20988::p18"", ""4hop2__161602_426860_88460_20988::p7""]","[""4hop2__161602_474028_88460_21062::p6"", ""4hop2__161602_474028_88460_21062::p4"", ""4hop2__161602_426860_88460_21057::p12"", ""4hop2__161602_426860_88460_20988::p16"", ""4hop2__161602_426860_88460_20988::p17""]","[""4hop2__161602_426860_88460_20988::p16""]","[""4hop2__161602_426860_88460_20988::p16""]",[],"[""4hop2__161602_426860_88460_20988::p16""]",,40,[],"[""4hop2__161602_426860_88460_20988::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50""]"
4hop2__161602_426860_88460_21034,3,memory,abstain,What was the location of the tournament that shares a natural boundary with Laos?,What year did the country that is the natural boundary between where tournament was hosted and where That Dam is located host the ASEAN Conference?,hosted the summit in 2014,"[""4hop2__161602_426860_88460_21034::p14"", ""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p2"", ""4hop2__161602_426860_88460_21034::p5""]","[""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_20988::p14"", ""4hop2__161602_426860_88460_18966::p5"", ""4hop2__161602_426860_88460_21034::p13"", ""4hop2__161602_426860_88460_21034::p5""]","[""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p5""]","[""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p5""]",[],"[""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p5""]",2,1,"[""4hop2__161602_426860_88460_21034::p14"", ""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p5""]","[""4hop2__161602_426860_88460_21034::p14"", ""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_21034::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop2__161602_426860_88460_21057,2,memory,refine_query,What country is 'That Dam' located in?,"During British rule, what wood product was produced primarily in the country between the country that hosted the tournament and the country where That Dam is from?",75% of the world's teak,"[""4hop2__161602_426860_88460_21057::p1"", ""4hop2__161602_426860_88460_21057::p19"", ""4hop2__161602_426860_88460_21057::p4"", ""4hop2__161602_426860_88460_21057::p6""]","[""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_426860_88460_20988::p14"", ""4hop2__161602_426860_88460_18966::p5"", ""4hop2__161602_426860_88460_21057::p12"", ""4hop2__161602_426860_88460_21057::p19""]","[""4hop2__161602_426860_88460_21057::p19""]","[""4hop2__161602_426860_88460_21057::p19""]",[],"[""4hop2__161602_426860_88460_21057::p19""]",1,1,"[""4hop2__161602_426860_88460_21057::p4""]","[""4hop2__161602_426860_88460_21057::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop2__161602_426860_88460_21057,3,memory,answer,What countries lie geographically between Russia and Laos? What wood products were produced in those countries during British rule?,"During British rule, what wood product was produced primarily in the country between the country that hosted the tournament and the country where That Dam is from?",75% of the world's teak,"[""4hop2__161602_426860_88460_21057::p1"", ""4hop2__161602_426860_88460_21057::p19"", ""4hop2__161602_426860_88460_21057::p4"", ""4hop2__161602_426860_88460_21057::p6""]","[""4hop2__161602_426860_88460_21057::p19"", ""4hop2__161602_426860_88460_21034::p14"", ""4hop2__161602_426860_88460_20988::p7"", ""2hop__488811_30113::p3"", ""4hop2__161602_426860_88460_21057::p12""]","[""4hop2__161602_426860_88460_21057::p19""]","[""4hop2__161602_426860_88460_21057::p19""]",[],"[""4hop2__161602_426860_88460_21057::p19""]",1,1,"[""4hop2__161602_426860_88460_21057::p1"", ""4hop2__161602_426860_88460_21057::p19"", ""4hop2__161602_426860_88460_21057::p4""]","[""4hop2__161602_426860_88460_21057::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop2__161602_474028_88460_21062,3,memory,abstain,What country lies between Thailand and Laos?,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,It is not possible for foreigners to go to/from Myanmar by sea or river.,"[""4hop2__161602_474028_88460_21062::p10"", ""4hop2__161602_474028_88460_21062::p12"", ""4hop2__161602_474028_88460_21062::p5"", ""4hop2__161602_474028_88460_21062::p8""]","[""4hop3__577443_88460_30152_20999::p17"", ""4hop3__372437_88460_30152_20999::p5"", ""4hop3__257340_88460_30152_20999::p18"", ""4hop2__161602_426860_88460_21034::p18"", ""4hop2__161602_474028_88460_21062::p8""]","[""4hop2__161602_474028_88460_21062::p8""]","[""4hop2__161602_474028_88460_21062::p5"", ""4hop2__161602_474028_88460_21062::p8""]",[],"[""4hop2__161602_474028_88460_21062::p5"", ""4hop2__161602_474028_88460_21062::p8""]",10,1,"[""4hop2__161602_474028_88460_21062::p12"", ""4hop2__161602_474028_88460_21062::p8""]","[""4hop2__161602_474028_88460_21062::p10"", ""4hop2__161602_474028_88460_21062::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small"", ""query_drops_question_constraints""]"
4hop2__5206_39078_8987_8974,2,memory,abstain,Which is the only communist country whose military branch was unprepared for invasion of a country conquered by the Pact?,Where is the embassy in the only communist country whose military branch helping the Old West's inadequate local police was unprepared for invasion of the country conquered by the Pact?,Alfredo Stroessner's Paraguay,"[""4hop2__5206_39078_8987_8974::p0"", ""4hop2__5206_39078_8987_8974::p16"", ""4hop2__5206_39078_8987_8974::p5"", ""4hop2__5206_39078_8987_8974::p6""]","[""4hop2__5206_39078_8987_8974::p6"", ""3hop1__9285_5188_6375::p12"", ""3hop1__9285_5188_6375::p1"", ""4hop2__5206_39078_8987_8974::p12""]","[""4hop2__5206_39078_8987_8974::p6""]","[""4hop2__5206_39078_8987_8974::p6""]",[],"[""4hop2__5206_39078_8987_8974::p6""]",1,3,"[""4hop2__5206_39078_8987_8974::p0"", ""4hop2__5206_39078_8987_8974::p5"", ""4hop2__5206_39078_8987_8974::p6""]","[""4hop2__5206_39078_8987_8974::p0"", ""4hop2__5206_39078_8987_8974::p5"", ""4hop2__5206_39078_8987_8974::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop2__567956_39078_8987_8974,2,memory,abstain,What country invaded Paraguay and why was its military unprepared?,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,Alfredo Stroessner's Paraguay,"[""4hop2__567956_39078_8987_8974::p15"", ""4hop2__567956_39078_8987_8974::p17"", ""4hop2__567956_39078_8987_8974::p19"", ""4hop2__567956_39078_8987_8974::p6""]","[""4hop1__58323_375563_161848_61344::p10"", ""4hop2__5206_39078_8987_8974::p10"", ""4hop2__103790_14670_8987_8974::p18"", ""4hop2__567956_39078_8987_8974::p10"", ""4hop2__567956_39078_8987_8974::p17""]","[""4hop2__567956_39078_8987_8974::p17""]","[""4hop2__567956_39078_8987_8974::p17""]",[],"[""4hop2__567956_39078_8987_8974::p17""]",5,1,"[""4hop2__567956_39078_8987_8974::p17""]","[""4hop2__567956_39078_8987_8974::p17""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__71753_158985_70784_79935,2,memory,refine_query,What is the historical origin and creation date of Lebanon?,When was the region that lies to the north of where Israel is located and where the most growth in desalination for agricultural use is taking place created?,1930,"[""4hop2__71753_158985_70784_79935::p0"", ""4hop2__71753_158985_70784_79935::p10"", ""4hop2__71753_158985_70784_79935::p15"", ""4hop2__71753_158985_70784_79935::p19""]","[""3hop2__127483_19639_10557::p14"", ""4hop1__17192_17130_70784_79935::p4"", ""3hop1__764280_834494_34053::p3"", ""4hop3__372437_88460_30152_20999::p17"", ""4hop2__71753_158985_70784_79935::p15""]","[""4hop2__71753_158985_70784_79935::p15""]","[""4hop2__71753_158985_70784_79935::p15""]",[],"[""4hop2__71753_158985_70784_79935::p15""]",34,3,"[""4hop2__71753_158985_70784_79935::p15"", ""4hop2__71753_158985_70784_79935::p19""]","[""4hop2__71753_158985_70784_79935::p0"", ""4hop2__71753_158985_70784_79935::p10"", ""4hop2__71753_158985_70784_79935::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__71753_623626_70784_79935,3,memory,abstain,What body of water lies to the north of Israel?,When was the region that lies to the north of what where Israel is located and the body of water where Kharg Island is found created?,1930,"[""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_623626_70784_79935::p18"", ""4hop2__71753_623626_70784_79935::p19"", ""4hop2__71753_623626_70784_79935::p6""]","[""4hop1__443274_17130_70784_79935::p6"", ""4hop1__443274_17130_70784_61381::p9"", ""4hop1__131611_32392_823060_610794::p17"", ""4hop2__71753_623626_70784_79935::p18"", ""4hop1__443274_17130_70784_61381::p2""]","[""4hop2__71753_623626_70784_79935::p18""]","[""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_623626_70784_79935::p18""]",[],"[""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_623626_70784_79935::p18""]",12,1,"[""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_623626_70784_79935::p19""]","[""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_623626_70784_79935::p18"", ""4hop2__71753_623626_70784_79935::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__71753_729371_70784_61381,2,memory,abstain,What was the location of Operation Earnest Will?,When was the region immediately north of the region home to Israel and the location of Operation Earnest Will established?,1932,"[""4hop2__71753_729371_70784_61381::p0"", ""4hop2__71753_729371_70784_61381::p2"", ""4hop2__71753_729371_70784_61381::p4"", ""4hop2__71753_729371_70784_61381::p5""]","[""4hop1__17192_17130_70784_79935::p4"", ""2hop__62951_64006::p12"", ""4hop2__161324_14670_8987_8529::p1"", ""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_158985_70784_79935::p15""]",[],[],[],[],11,2,"[""4hop2__71753_729371_70784_61381::p5""]","[""4hop2__71753_729371_70784_61381::p2""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__9988_158279_70784_61381,2,memory,abstain,"What is the region immediately north of the Near East, and when was it established as a final destination for export crops?",When was the region immediately north of the region prevailing with the disgrace of the Near East and the final destination for the export crops established?,1932,"[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p5"", ""4hop2__9988_158279_70784_61381::p6"", ""4hop2__9988_158279_70784_61381::p7""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6""]","[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6""]","[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6""]",[],"[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6""]",10,3,"[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6"", ""4hop2__9988_158279_70784_61381::p7""]","[""4hop2__9988_158279_70784_61381::p16"", ""4hop2__9988_158279_70784_61381::p6"", ""4hop2__9988_158279_70784_61381::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__9988_158279_70784_79935,3,memory,abstain,What is the relationship between the 'Near East' and the Arabian Sea?,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",1930,"[""4hop2__9988_158279_70784_79935::p11"", ""4hop2__9988_158279_70784_79935::p18"", ""4hop2__9988_158279_70784_79935::p19"", ""4hop2__9988_158279_70784_79935::p6""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""4hop2__9988_158985_70784_61381::p6"", ""4hop2__9988_158279_70784_79935::p18""]","[""4hop2__9988_158279_70784_79935::p18""]","[""4hop2__9988_158279_70784_79935::p18""]",[],"[""4hop2__9988_158279_70784_79935::p18""]",8,6,"[""4hop2__9988_158279_70784_79935::p18"", ""4hop2__9988_158279_70784_79935::p6""]","[""4hop2__9988_158279_70784_79935::p18"", ""4hop2__9988_158279_70784_79935::p19"", ""4hop2__9988_158279_70784_79935::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop2__9988_158985_70784_61381,3,memory,abstain,"What region is immediately north of the Near East, and how does it relate to desalination for agricultural use?",When was the region immediately north of the region prevailing with the disgrace of the Near East and the site of the most growth in desalination for agricultural use established?,1932,"[""4hop2__9988_158985_70784_61381::p0"", ""4hop2__9988_158985_70784_61381::p13"", ""4hop2__9988_158985_70784_61381::p15"", ""4hop2__9988_158985_70784_61381::p6""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""4hop2__9988_158985_70784_61381::p6"", ""4hop2__9988_158279_70784_79935::p18""]","[""4hop2__9988_158985_70784_61381::p6""]","[""4hop2__9988_158985_70784_61381::p13"", ""4hop2__9988_158985_70784_61381::p6""]",[],"[""4hop2__9988_158985_70784_61381::p13"", ""4hop2__9988_158985_70784_61381::p6""]",7,8,"[""4hop2__9988_158985_70784_61381::p13"", ""4hop2__9988_158985_70784_61381::p15"", ""4hop2__9988_158985_70784_61381::p6""]","[""4hop2__9988_158985_70784_61381::p15"", ""4hop2__9988_158985_70784_61381::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop3__160230_470287_128875_72134,2,memory,refine_query,Is there a statue of a Latin mother goddess located in Florida?,When did the town WLUJ is licensed in become capitol of the state in which a statue of a Latin mother goddess is located?,1839,"[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p12"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_345497_72134::p10"", ""3hop1__159803_89752_75165::p3"", ""2hop__763840_144857::p8"", ""4hop3__160230_470287_128875_72134::p13"", ""4hop3__160230_470287_128875_72134::p11""]","[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]",[],"[""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]",12,2,"[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p13""]","[""4hop3__160230_470287_128875_72134::p10"", ""4hop3__160230_470287_128875_72134::p11"", ""4hop3__160230_470287_128875_72134::p13""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
